WARNING:werkzeug: * Debugger is active!
INFO:werkzeug: * Debugger PIN: 296-670-759
INFO:werkzeug: * Detected change in '/Users/raghupathynarayanamoorthy/Desktop/fabrikProject/restAPIlatest.py', reloading
2019-12-11 12:45:24,854 INFO flask.app Thread-4 : Redirecting to the long URL
2019-12-11 12:45:24,867 INFO flask.app Thread-4 : Redirection to the long URL complete
2019-12-11 12:45:24,867 INFO werkzeug Thread-4 : 127.0.0.1 - - [11/Dec/2019 12:45:24] "GET /gzBWNT HTTP/1.1" 200 -
2019-12-11 12:45:24,921 INFO werkzeug Thread-5 : 127.0.0.1 - - [11/Dec/2019 12:45:24] "GET /url=https://www.google.com/search?ei=A8zwXbbKNOGjgwexorwg&q=when+i+pass+a+string+with+%26,+request.args+does+not+take+values+after+%26&oq=when+i+pass+a+string+with+%26,+request.args+does+not+take+values+after+%26&gs_l=psy-ab.3...72803.98520..99167...11.1..0.201.5248.78j2j1......0....1..gws-wiz.......0i71j0i273j0j0i67j0i273i70i249j0i10j0i22i30j0i22i10i30j33i22i29i30j33i21j33i10j33i160.QSfbxswI7Is&ved=0ahUKEwj215eouK3mAhXh0eAKHTERDwQQ4dUDCAs&uact=5 HTTP/1.1" 404 -
2019-12-11 12:46:22,198 INFO werkzeug MainThread :  * Detected change in '/Users/raghupathynarayanamoorthy/Desktop/URLShortener/URLShortener/restAPI.py', reloading
2019-12-11 12:46:22,331 INFO werkzeug MainThread :  * Restarting with stat
2019-12-11 12:46:23,260 WARNING werkzeug MainThread :  * Debugger is active!
2019-12-11 12:46:23,268 INFO werkzeug MainThread :  * Debugger PIN: 296-670-759
2019-12-11 12:46:30,193 INFO werkzeug Thread-2 : 127.0.0.1 - - [11/Dec/2019 12:46:30] "GET / HTTP/1.1" 200 -
2019-12-11 12:46:32,736 INFO flask.app Thread-3 : Minifying the URL
2019-12-11 12:46:32,773 INFO flask.app Thread-3 : Minification complete
2019-12-11 12:46:32,774 INFO flask.app Thread-3 : Updating the Dataset
2019-12-11 12:46:32,804 INFO flask.app Thread-3 : Dataset update complete
2019-12-11 12:46:32,804 INFO flask.app Thread-3 : Redirecting to the minified URL
2019-12-11 12:46:32,805 INFO werkzeug Thread-3 : 127.0.0.1 - - [11/Dec/2019 12:46:32] "GET /api/minify?url=https://www.google.com/search?ei=A8zwXbbKNOGjgwexorwg&q=when+i+pass+a+string+with+%26%2C+request.args+does+not+take+values+after+%26&oq=when+i+pass+a+string+with+%26%2C+request.args+does+not+take+values+after+%26&gs_l=psy-ab.3...72803.98520..99167...11.1..0.201.5248.78j2j1......0....1..gws-wiz.......0i71j0i273j0j0i67j0i273i70i249j0i10j0i22i30j0i22i10i30j33i22i29i30j33i21j33i10j33i160.QSfbxswI7Is&ved=0ahUKEwj215eouK3mAhXh0eAKHTERDwQQ4dUDCAs&uact=5 HTTP/1.1" 200 -
2019-12-11 12:46:34,290 INFO flask.app Thread-4 : Redirecting to the long URL
2019-12-11 12:46:34,305 INFO flask.app Thread-4 : Redirection to the long URL complete
2019-12-11 12:46:34,306 INFO werkzeug Thread-4 : 127.0.0.1 - - [11/Dec/2019 12:46:34] "GET /mLdRhw HTTP/1.1" 200 -
2019-12-11 12:46:34,358 INFO werkzeug Thread-5 : 127.0.0.1 - - [11/Dec/2019 12:46:34] "GET /url=https://www.google.com/search?ei=A8zwXbbKNOGjgwexorwg&q=when+i+pass+a+string+with+%26%2C+request.args+does+not+take+values+after+%26&oq=when+i+pass+a+string+with+%26%2C+request.args+does+not+take+values+after+%26&gs_l=psy-ab.3...72803.98520..99167...11.1..0.201.5248.78j2j1......0....1..gws-wiz.......0i71j0i273j0j0i67j0i273i70i249j0i10j0i22i30j0i22i10i30j33i22i29i30j33i21j33i10j33i160.QSfbxswI7Is&ved=0ahUKEwj215eouK3mAhXh0eAKHTERDwQQ4dUDCAs&uact=5 HTTP/1.1" 404 -
2019-12-11 12:46:59,425 INFO werkzeug Thread-7 : 127.0.0.1 - - [11/Dec/2019 12:46:59] "GET /url=https://www.google.com/search?ei=A8zwXbbKNOGjgwexorwg&q=when+i+pass+a+string+with+%26%2C+request.args+does+not+take+values+after+%26&oq=when+i+pass+a+string+with+%26%2C+request.args+does+not+take+values+after+%26&gs_l=psy-ab.3...72803.98520..99167...11.1..0.201.5248.78j2j1......0....1..gws-wiz.......0i71j0i273j0j0i67j0i273i70i249j0i10j0i22i30j0i22i10i30j33i22i29i30j33i21j33i10j33i160.QSfbxswI7Is&ved=0ahUKEwj215eouK3mAhXh0eAKHTERDwQQ4dUDCAs&uact=5 HTTP/1.1" 404 -
2019-12-11 12:48:38,178 INFO flask.app Thread-9 : Redirecting to the long URL
2019-12-11 12:48:38,187 INFO flask.app Thread-9 : Redirection to the long URL complete
2019-12-11 12:48:38,188 INFO werkzeug Thread-9 : 127.0.0.1 - - [11/Dec/2019 12:48:38] "GET /mLdRhw HTTP/1.1" 200 -
2019-12-11 12:48:38,192 INFO flask.app Thread-10 : Redirecting to the long URL
2019-12-11 12:48:38,216 INFO flask.app Thread-10 : Redirection to the long URL complete
2019-12-11 12:48:38,217 INFO werkzeug Thread-10 : 127.0.0.1 - - [11/Dec/2019 12:48:38] "GET /mLdRhw HTTP/1.1" 200 -
2019-12-11 12:48:38,237 INFO werkzeug Thread-11 : 127.0.0.1 - - [11/Dec/2019 12:48:38] "GET /url=https://www.google.com/search?ei=A8zwXbbKNOGjgwexorwg&q=when+i+pass+a+string+with+%26%2C+request.args+does+not+take+values+after+%26&oq=when+i+pass+a+string+with+%26%2C+request.args+does+not+take+values+after+%26&gs_l=psy-ab.3...72803.98520..99167...11.1..0.201.5248.78j2j1......0....1..gws-wiz.......0i71j0i273j0j0i67j0i273i70i249j0i10j0i22i30j0i22i10i30j33i22i29i30j33i21j33i10j33i160.QSfbxswI7Is&ved=0ahUKEwj215eouK3mAhXh0eAKHTERDwQQ4dUDCAs&uact=5 HTTP/1.1" 404 -
2019-12-11 12:51:03,737 INFO werkzeug Thread-13 : 127.0.0.1 - - [11/Dec/2019 12:51:03] "GET / HTTP/1.1" 200 -
2019-12-11 12:51:07,871 INFO flask.app Thread-14 : Minifying the URL
2019-12-11 12:51:07,880 INFO flask.app Thread-14 : Minification complete
2019-12-11 12:51:07,881 INFO flask.app Thread-14 : Updating the Dataset
2019-12-11 12:51:07,903 INFO flask.app Thread-14 : Dataset update complete
2019-12-11 12:51:07,903 INFO flask.app Thread-14 : Redirecting to the minified URL
2019-12-11 12:51:07,903 INFO werkzeug Thread-14 : 127.0.0.1 - - [11/Dec/2019 12:51:07] "GET /api/minify?url=https://www.google.com/search?ei=A8zwXbbKNOGjgwexorwg&q=when+i+pass+a+string+with+%26%2C+request.args+does+not+take+values+after+%26&oq=when+i+pass+a+string+with+%26%2C+request.args+does+not+take+values+after+%26&gs_l=psy-ab.3...72803.98520..99167...11.1..0.201.5248.78j2j1......0....1..gws-wiz.......0i71j0i273j0j0i67j0i273i70i249j0i10j0i22i30j0i22i10i30j33i22i29i30j33i21j33i10j33i160.QSfbxswI7Is&ved=0ahUKEwj215eouK3mAhXh0eAKHTERDwQQ4dUDCAs&uact=5 HTTP/1.1" 200 -
2019-12-11 12:54:06,631 INFO werkzeug MainThread :  * Detected change in '/Users/raghupathynarayanamoorthy/Desktop/URLShortener/URLShortener/restAPI.py', reloading
2019-12-11 12:54:06,838 INFO werkzeug MainThread :  * Restarting with stat
2019-12-11 12:54:07,885 WARNING werkzeug MainThread :  * Debugger is active!
2019-12-11 12:54:07,893 INFO werkzeug MainThread :  * Debugger PIN: 296-670-759
2019-12-11 12:56:03,103 INFO werkzeug MainThread :  * Detected change in '/Users/raghupathynarayanamoorthy/Desktop/URLShortener/URLShortener/restAPI.py', reloading
2019-12-11 12:56:03,224 INFO werkzeug MainThread :  * Restarting with stat
2019-12-11 12:56:04,206 WARNING werkzeug MainThread :  * Debugger is active!
2019-12-11 12:56:04,214 INFO werkzeug MainThread :  * Debugger PIN: 296-670-759
2019-12-11 12:56:11,840 INFO werkzeug Thread-2 : 127.0.0.1 - - [11/Dec/2019 12:56:11] "GET / HTTP/1.1" 200 -
2019-12-11 12:56:20,065 INFO flask.app Thread-3 : Minifying the URL
2019-12-11 12:56:20,096 INFO flask.app Thread-3 : Minification complete
2019-12-11 12:56:20,096 INFO flask.app Thread-3 : Updating the Dataset
2019-12-11 12:56:20,122 INFO flask.app Thread-3 : Dataset update complete
2019-12-11 12:56:20,122 INFO flask.app Thread-3 : Redirecting to the minified URL
2019-12-11 12:56:20,123 INFO werkzeug Thread-3 : 127.0.0.1 - - [11/Dec/2019 12:56:20] "GET /api/minify?url=https://www.google.com/search?ei=A8zwXbbKNOGjgwexorwg&q=when+i+pass+a+string+with+%26%2C+request.args+does+not+take+values+after+%26&oq=when+i+pass+a+string+with+%26%2C+request.args+does+not+take+values+after+%26&gs_l=psy-ab.3...72803.98520..99167...11.1..0.201.5248.78j2j1......0....1..gws-wiz.......0i71j0i273j0j0i67j0i273i70i249j0i10j0i22i30j0i22i10i30j33i22i29i30j33i21j33i10j33i160.QSfbxswI7Is&ved=0ahUKEwj215eouK3mAhXh0eAKHTERDwQQ4dUDCAs&uact=5 HTTP/1.1" 200 -
2019-12-11 12:56:25,210 INFO flask.app Thread-4 : Redirecting to the long URL
2019-12-11 12:56:25,218 INFO flask.app Thread-4 : Redirection to the long URL complete
2019-12-11 12:56:25,219 INFO werkzeug Thread-4 : 127.0.0.1 - - [11/Dec/2019 12:56:25] "GET /ivmboR HTTP/1.1" 200 -
2019-12-11 12:57:48,756 INFO werkzeug Thread-5 : 127.0.0.1 - - [11/Dec/2019 12:57:48] "GET / HTTP/1.1" 200 -
2019-12-11 12:58:35,255 INFO flask.app Thread-6 : Minifying the URL
2019-12-11 12:58:35,264 INFO flask.app Thread-6 : Minification complete
2019-12-11 12:58:35,265 INFO flask.app Thread-6 : Updating the Dataset
2019-12-11 12:58:35,282 INFO flask.app Thread-6 : Dataset update complete
2019-12-11 12:58:35,283 INFO flask.app Thread-6 : Redirecting to the minified URL
2019-12-11 12:58:35,283 INFO werkzeug Thread-6 : 127.0.0.1 - - [11/Dec/2019 12:58:35] "GET /api/minify?url=https://www.google.com/search?ei=L9nwXdK_GNCHjLsP6oKXsAg&q=group+constellation+paris&oq=group+constellation+paris&gs_l=psy-ab.3...122658.127783..128633...0.1..0.94.1222.25......0....1..gws-wiz.......0i71j0i273j0i67j0j0i10j0i22i30j0i8i67j33i160.p4jyJJ_t20k&ved=0ahUKEwiSk-7vxK3mAhXQA2MBHWrBBYYQ4dUDCAs&uact=5 HTTP/1.1" 200 -
2019-12-11 12:58:52,689 INFO flask.app Thread-7 : Redirecting to the long URL
2019-12-11 12:58:52,700 INFO flask.app Thread-7 : Redirection to the long URL complete
2019-12-11 12:58:52,700 INFO werkzeug Thread-7 : 127.0.0.1 - - [11/Dec/2019 12:58:52] "GET /mf4MFu HTTP/1.1" 200 -
2019-12-11 12:59:24,561 INFO flask.app Thread-8 : Redirecting to the long URL
2019-12-11 12:59:24,572 INFO flask.app Thread-8 : Redirection to the long URL complete
2019-12-11 12:59:24,572 INFO werkzeug Thread-8 : 127.0.0.1 - - [11/Dec/2019 12:59:24] "GET /mf4MFu HTTP/1.1" 200 -
2019-12-11 12:59:35,824 INFO werkzeug Thread-9 : 127.0.0.1 - - [11/Dec/2019 12:59:35] "GET / HTTP/1.1" 200 -
2019-12-11 13:00:17,417 INFO flask.app Thread-10 : Redirecting to the long URL
2019-12-11 13:00:17,423 INFO flask.app Thread-10 : Redirection to the long URL complete
2019-12-11 13:00:17,424 INFO werkzeug Thread-10 : 127.0.0.1 - - [11/Dec/2019 13:00:17] "GET /mf4MFu HTTP/1.1" 200 -
2019-12-11 13:00:17,484 INFO flask.app Thread-11 : Redirecting to the long URL
2019-12-11 13:00:17,505 INFO flask.app Thread-11 : Exception occured when redirecting to the long URL
2019-12-11 13:00:17,506 INFO werkzeug Thread-11 : 127.0.0.1 - - [11/Dec/2019 13:00:17] "GET /favicon.ico HTTP/1.1" 200 -
2019-12-11 13:02:44,590 INFO werkzeug MainThread :  * Detected change in '/Users/raghupathynarayanamoorthy/Desktop/URLShortener/URLShortener/restAPI.py', reloading
2019-12-11 13:02:44,729 INFO werkzeug MainThread :  * Restarting with stat
2019-12-11 13:02:45,907 WARNING werkzeug MainThread :  * Debugger is active!
2019-12-11 13:02:45,918 INFO werkzeug MainThread :  * Debugger PIN: 296-670-759
2019-12-11 13:04:32,464 INFO werkzeug Thread-2 : 127.0.0.1 - - [11/Dec/2019 13:04:32] "GET / HTTP/1.1" 200 -
2019-12-11 13:04:36,847 INFO flask.app Thread-3 : Minifying the URL
2019-12-11 13:04:36,871 INFO flask.app Thread-3 : Minification complete
2019-12-11 13:04:36,872 INFO flask.app Thread-3 : Updating the Dataset
2019-12-11 13:04:36,895 INFO flask.app Thread-3 : Dataset update complete
2019-12-11 13:04:36,895 INFO flask.app Thread-3 : Redirecting to the minified URL
2019-12-11 13:04:36,896 INFO werkzeug Thread-3 : 127.0.0.1 - - [11/Dec/2019 13:04:36] "GET /api/minify?url=http://127.0.0.1:5000/mf4MFu HTTP/1.1" 200 -
2019-12-11 13:05:07,143 INFO werkzeug Thread-4 : 127.0.0.1 - - [11/Dec/2019 13:05:07] "GET / HTTP/1.1" 200 -
2019-12-11 13:05:09,661 INFO flask.app Thread-5 : Minifying the URL
2019-12-11 13:05:09,671 INFO flask.app Thread-5 : The input URL was already minified by us
2019-12-11 13:05:09,673 INFO flask.app Thread-5 : Redirecting to the minified URL
2019-12-11 13:05:09,673 INFO werkzeug Thread-5 : 127.0.0.1 - - [11/Dec/2019 13:05:09] "GET /api/minify?url=http://127.0.0.1:5000/mf4MFu HTTP/1.1" 200 -
2019-12-11 13:05:10,913 INFO flask.app Thread-6 : Redirecting to the long URL
2019-12-11 13:05:11,075 INFO flask.app Thread-6 : Redirection to the long URL complete
2019-12-11 13:05:11,079 INFO werkzeug Thread-6 : 127.0.0.1 - - [11/Dec/2019 13:05:11] "GET /pPeVRB HTTP/1.1" 200 -
2019-12-11 13:05:11,099 INFO flask.app Thread-7 : Redirecting to the long URL
2019-12-11 13:05:11,130 INFO flask.app Thread-7 : Exception occured when redirecting to the long URL
2019-12-11 13:05:11,132 INFO werkzeug Thread-7 : 127.0.0.1 - - [11/Dec/2019 13:05:11] "GET /mf4MFu& HTTP/1.1" 200 -
2019-12-11 13:05:36,653 INFO werkzeug Thread-9 : 127.0.0.1 - - [11/Dec/2019 13:05:36] "GET / HTTP/1.1" 200 -
2019-12-11 13:05:39,529 INFO flask.app Thread-10 : Minifying the URL
2019-12-11 13:05:39,536 INFO flask.app Thread-10 : Minification complete
2019-12-11 13:05:39,537 INFO flask.app Thread-10 : Updating the Dataset
2019-12-11 13:05:39,555 INFO flask.app Thread-10 : Dataset update complete
2019-12-11 13:05:39,556 INFO flask.app Thread-10 : Redirecting to the minified URL
2019-12-11 13:05:39,556 INFO werkzeug Thread-10 : 127.0.0.1 - - [11/Dec/2019 13:05:39] "GET /api/minify?url=https://www.google.com/search?ei=fRZjXOTcNoOYafn9rKgG&q=how+to+access+the+icloud+backup&oq=where+to+access+the+iclo&gs_l=psy-ab.1.9.0i22i30l10.38103.49607..55729...0.0..1.268.5408.48j13j6......0....1..gws-wiz.....0..0i71j33i21j0i10j0j0i67.ztWGZvD1ALs HTTP/1.1" 200 -
2019-12-11 13:05:40,547 INFO flask.app Thread-11 : Redirecting to the long URL
2019-12-11 13:05:40,675 INFO flask.app Thread-11 : Redirection to the long URL complete
2019-12-11 13:05:40,679 INFO werkzeug Thread-11 : 127.0.0.1 - - [11/Dec/2019 13:05:40] "GET /zf7EHi HTTP/1.1" 200 -
2019-12-11 13:05:49,870 INFO flask.app Thread-12 : Redirecting to the long URL
2019-12-11 13:05:50,035 INFO flask.app Thread-12 : Redirection to the long URL complete
2019-12-11 13:05:50,038 INFO werkzeug Thread-12 : 127.0.0.1 - - [11/Dec/2019 13:05:50] "GET /zf7EHi HTTP/1.1" 200 -
2019-12-11 13:06:30,329 INFO flask.app Thread-14 : Redirecting to the long URL
2019-12-11 13:06:30,462 INFO flask.app Thread-14 : Redirection to the long URL complete
2019-12-11 13:06:30,467 INFO werkzeug Thread-14 : 127.0.0.1 - - [11/Dec/2019 13:06:30] "GET /mf4MFu HTTP/1.1" 200 -
2019-12-11 13:07:45,586 INFO werkzeug MainThread :  * Detected change in '/Users/raghupathynarayanamoorthy/Desktop/URLShortener/URLShortener/restAPI.py', reloading
2019-12-11 13:07:45,786 INFO werkzeug MainThread :  * Restarting with stat
2019-12-11 13:07:46,771 WARNING werkzeug MainThread :  * Debugger is active!
2019-12-11 13:07:46,778 INFO werkzeug MainThread :  * Debugger PIN: 296-670-759
2019-12-11 13:07:47,608 INFO flask.app Thread-2 : Redirecting to the long URL
2019-12-11 13:07:47,792 INFO flask.app Thread-2 : Redirection to the long URL complete
2019-12-11 13:07:47,799 INFO werkzeug Thread-2 : 127.0.0.1 - - [11/Dec/2019 13:07:47] "GET /mf4MFu HTTP/1.1" 200 -
2019-12-11 13:08:05,202 INFO werkzeug MainThread :  * Detected change in '/Users/raghupathynarayanamoorthy/Desktop/URLShortener/URLShortener/restAPI.py', reloading
2019-12-11 13:08:05,335 INFO werkzeug MainThread :  * Restarting with stat
2019-12-11 13:08:06,374 WARNING werkzeug MainThread :  * Debugger is active!
2019-12-11 13:08:06,381 INFO werkzeug MainThread :  * Debugger PIN: 296-670-759
2019-12-11 13:08:08,425 INFO flask.app Thread-2 : Redirecting to the long URL
2019-12-11 13:08:08,599 INFO flask.app Thread-2 : Redirection to the long URL complete
2019-12-11 13:08:08,607 INFO werkzeug Thread-2 : 127.0.0.1 - - [11/Dec/2019 13:08:08] "GET /mf4MFu HTTP/1.1" 200 -
2019-12-11 13:09:35,783 INFO werkzeug Thread-3 : 127.0.0.1 - - [11/Dec/2019 13:09:35] "GET / HTTP/1.1" 200 -
2019-12-11 13:10:37,312 INFO flask.app Thread-5 : Minifying the URL
2019-12-11 13:10:37,321 INFO flask.app Thread-5 : Minification complete
2019-12-11 13:10:37,322 INFO flask.app Thread-5 : Updating the Dataset
2019-12-11 13:10:37,355 INFO flask.app Thread-5 : Dataset update complete
2019-12-11 13:10:37,355 INFO flask.app Thread-5 : Redirecting to the minified URL
2019-12-11 13:10:37,356 INFO werkzeug Thread-5 : 127.0.0.1 - - [11/Dec/2019 13:10:37] "GET /api/minify?url=https://www.google.com/search?client=safari&channel=iphone_bm&source=hp&ei=iNzwXbOCGq-ejLsP4MuJsAY&q=group+constellation+paris&oq=group+constellation+paris&gs_l=psy-ab.3...2114.9997..11364...0.0..1.189.1471.23j2......0....1..gws-wiz.......0i131j0j0i10j0i22i30j0i19j0i22i10i30j0i13i30i19j0i22i10i30i19j0i13i5i30i19j0i8i13i30j33i22i29i30.zVoDHzjQIgM&ved=0ahUKEwiz5sKIyK3mAhUvD2MBHeBlAmYQ4dUDCAk&uact=5 HTTP/1.1" 200 -
2019-12-11 13:10:50,078 INFO flask.app Thread-6 : Redirecting to the long URL
2019-12-11 13:10:50,213 INFO flask.app Thread-6 : Redirection to the long URL complete
2019-12-11 13:10:50,216 INFO werkzeug Thread-6 : 127.0.0.1 - - [11/Dec/2019 13:10:50] "GET /unb247 HTTP/1.1" 200 -
2019-12-11 15:51:35,046 INFO werkzeug MainThread :  * Detected change in '/Users/raghupathynarayanamoorthy/Desktop/URLShortener/URLShortener/restAPI.py', reloading
2019-12-11 15:51:35,184 INFO werkzeug MainThread :  * Restarting with stat
2019-12-11 15:51:37,725 WARNING werkzeug MainThread :  * Debugger is active!
2019-12-11 15:51:37,741 INFO werkzeug MainThread :  * Debugger PIN: 296-670-759
2019-12-11 15:51:50,731 INFO flask.app Thread-2 : Redirecting to the long URL
2019-12-11 15:51:50,798 INFO flask.app Thread-2 : Redirection to the long URL complete
2019-12-11 15:51:50,799 INFO werkzeug Thread-2 : 127.0.0.1 - - [11/Dec/2019 15:51:50] "GET /unb247 HTTP/1.1" 200 -
2019-12-11 16:08:36,442 INFO werkzeug MainThread :  * Detected change in '/Users/raghupathynarayanamoorthy/Desktop/URLShortener/URLShortener/restAPI.py', reloading
2019-12-11 16:08:36,577 INFO werkzeug MainThread :  * Restarting with stat
2019-12-11 16:27:53,296 INFO werkzeug MainThread :  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2019-12-11 16:27:53,299 INFO werkzeug MainThread :  * Restarting with stat
2019-12-11 16:27:54,245 WARNING werkzeug MainThread :  * Debugger is active!
2019-12-11 16:27:54,261 INFO werkzeug MainThread :  * Debugger PIN: 296-670-759
2019-12-11 16:28:04,198 INFO werkzeug Thread-2 : 127.0.0.1 - - [11/Dec/2019 16:28:04] "GET / HTTP/1.1" 200 -
2019-12-11 16:28:15,495 INFO flask.app Thread-4 : Minifying the URL
2019-12-11 16:28:15,539 INFO flask.app Thread-4 : Minification complete
2019-12-11 16:28:15,540 INFO flask.app Thread-4 : Updating the Dataset
2019-12-11 16:28:15,572 INFO flask.app Thread-4 : Dataset update complete
2019-12-11 16:28:15,572 INFO flask.app Thread-4 : Redirecting to the minified URL
2019-12-11 16:28:15,572 INFO werkzeug Thread-4 : 127.0.0.1 - - [11/Dec/2019 16:28:15] "GET /api/minify?url=https://www.google.com/search?ei=yAjxXayoFamejLsPkZuS6Ao&q=how+to+find+length+of+array+in+python&oq=how+to+find+length+of+array+&gs_l=psy-ab.1.2.0l2j0i67j0l3j0i10j0l3.24429.30716..32739...0.1..0.187.1742.25j3......0....1..gws-wiz.......0i71j0i273.GF_diQiEeXY HTTP/1.1" 200 -
2019-12-11 16:28:16,848 INFO werkzeug Thread-5 : 127.0.0.1 - - [11/Dec/2019 16:28:16] "GET /mfHLht HTTP/1.1" 500 -
2019-12-11 16:28:16,872 INFO werkzeug Thread-6 : 127.0.0.1 - - [11/Dec/2019 16:28:16] "GET /mfHLht?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
2019-12-11 16:28:16,873 INFO werkzeug Thread-7 : 127.0.0.1 - - [11/Dec/2019 16:28:16] "GET /mfHLht?__debugger__=yes&cmd=resource&f=jquery.js HTTP/1.1" 200 -
2019-12-11 16:28:16,874 INFO werkzeug Thread-8 : 127.0.0.1 - - [11/Dec/2019 16:28:16] "GET /mfHLht?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
2019-12-11 16:28:16,977 INFO werkzeug Thread-9 : 127.0.0.1 - - [11/Dec/2019 16:28:16] "GET /mfHLht?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2019-12-11 16:28:16,993 INFO werkzeug Thread-10 : 127.0.0.1 - - [11/Dec/2019 16:28:16] "GET /mfHLht?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
2019-12-11 16:28:17,023 INFO werkzeug Thread-11 : 127.0.0.1 - - [11/Dec/2019 16:28:17] "GET /mfHLht?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2019-12-11 16:29:21,706 INFO werkzeug MainThread :  * Detected change in '/Users/raghupathynarayanamoorthy/Desktop/URLShortener/URLShortener/restAPI.py', reloading
2019-12-11 16:29:21,871 INFO werkzeug MainThread :  * Restarting with stat
2019-12-11 16:29:23,164 WARNING werkzeug MainThread :  * Debugger is active!
2019-12-11 16:29:23,175 INFO werkzeug MainThread :  * Debugger PIN: 296-670-759
2019-12-11 16:29:25,107 INFO werkzeug Thread-2 : 127.0.0.1 - - [11/Dec/2019 16:29:25] "GET / HTTP/1.1" 200 -
2019-12-11 16:29:28,928 INFO flask.app Thread-3 : Minifying the URL
2019-12-11 16:29:28,952 INFO flask.app Thread-3 : The input URL was already minified by us
2019-12-11 16:29:28,953 INFO flask.app Thread-3 : Redirecting to the minified URL
2019-12-11 16:29:28,953 INFO werkzeug Thread-3 : 127.0.0.1 - - [11/Dec/2019 16:29:28] "GET /api/minify?url=https://www.google.com/search?ei=yAjxXayoFamejLsPkZuS6Ao&q=how+to+find+length+of+array+in+python&oq=how+to+find+length+of+array+&gs_l=psy-ab.1.2.0l2j0i67j0l3j0i10j0l3.24429.30716..32739...0.1..0.187.1742.25j3......0....1..gws-wiz.......0i71j0i273.GF_diQiEeXY HTTP/1.1" 200 -
2019-12-11 16:29:30,031 INFO werkzeug Thread-4 : 127.0.0.1 - - [11/Dec/2019 16:29:30] "GET /mfHLht HTTP/1.1" 200 -
2019-12-11 16:30:15,431 INFO werkzeug Thread-6 : 127.0.0.1 - - [11/Dec/2019 16:30:15] "GET /mfHLht HTTP/1.1" 200 -
2019-12-11 16:30:15,497 INFO flask.app Thread-7 : Redirecting to the long URL
2019-12-11 16:30:15,518 INFO flask.app Thread-7 : Redirection to the long URL complete
2019-12-11 16:30:15,519 INFO werkzeug Thread-7 : 127.0.0.1 - - [11/Dec/2019 16:30:15] "GET /api/mfHLht HTTP/1.1" 200 -
2019-12-11 16:31:00,810 INFO werkzeug Thread-8 : 127.0.0.1 - - [11/Dec/2019 16:31:00] "GET / HTTP/1.1" 200 -
2019-12-11 16:31:17,021 INFO flask.app Thread-10 : Minifying the URL
2019-12-11 16:31:17,029 INFO flask.app Thread-10 : The input URL was already minified by us
2019-12-11 16:31:17,030 INFO flask.app Thread-10 : Redirecting to the minified URL
2019-12-11 16:31:17,031 INFO werkzeug Thread-10 : 127.0.0.1 - - [11/Dec/2019 16:31:17] "GET /api/minify?url=https://www.google.com/search?ei=yAjxXayoFamejLsPkZuS6Ao&q=how+to+find+length+of+array+in+python&oq=how+to+find+length+of+array+&gs_l=psy-ab.1.2.0l2j0i67j0l3j0i10j0l3.24429.30716..32739...0.1..0.187.1742.25j3......0....1..gws-wiz.......0i71j0i273.GF_diQiEeXY HTTP/1.1" 200 -
2019-12-11 16:31:19,742 INFO werkzeug Thread-11 : 127.0.0.1 - - [11/Dec/2019 16:31:19] "GET /mfHLht HTTP/1.1" 200 -
2019-12-11 16:31:19,781 INFO flask.app Thread-12 : Redirecting to the long URL
2019-12-11 16:31:19,790 INFO flask.app Thread-12 : Redirection to the long URL complete
2019-12-11 16:31:19,791 INFO werkzeug Thread-12 : 127.0.0.1 - - [11/Dec/2019 16:31:19] "GET /api/mfHLht HTTP/1.1" 200 -
2019-12-11 16:31:33,138 INFO werkzeug Thread-13 : 127.0.0.1 - - [11/Dec/2019 16:31:33] "GET /mfHLht HTTP/1.1" 200 -
2019-12-11 16:31:33,169 INFO flask.app Thread-14 : Redirecting to the long URL
2019-12-11 16:31:33,182 INFO flask.app Thread-14 : Redirection to the long URL complete
2019-12-11 16:31:33,183 INFO werkzeug Thread-14 : 127.0.0.1 - - [11/Dec/2019 16:31:33] "GET /api/mfHLht HTTP/1.1" 200 -
2019-12-11 16:33:43,900 INFO werkzeug Thread-15 : 127.0.0.1 - - [11/Dec/2019 16:33:43] "GET / HTTP/1.1" 200 -
2019-12-11 16:33:51,437 INFO flask.app Thread-16 : Minifying the URL
2019-12-11 16:33:51,448 INFO flask.app Thread-16 : Minification complete
2019-12-11 16:33:51,449 INFO flask.app Thread-16 : Updating the Dataset
2019-12-11 16:33:51,478 INFO flask.app Thread-16 : Dataset update complete
2019-12-11 16:33:51,478 INFO flask.app Thread-16 : Redirecting to the minified URL
2019-12-11 16:33:51,478 INFO werkzeug Thread-16 : 127.0.0.1 - - [11/Dec/2019 16:33:51] "GET /api/minify?url=https://www.edureka.co/blog/arrays-in-python/ HTTP/1.1" 200 -
2019-12-11 16:34:00,707 INFO werkzeug Thread-18 : 127.0.0.1 - - [11/Dec/2019 16:34:00] "GET /oXg1Zm HTTP/1.1" 200 -
2019-12-11 16:34:00,806 INFO flask.app Thread-19 : Redirecting to the long URL
